Full Name,Attribute Name,Entity Name,Business Name,Acronym,Full Term
oracle.npofe02p.ods.non_mtrl_mo_end_expsr.func_curr_cd,Iso Alpha 3 Currency Code,NON MATERIAL MONTH END EXPOSURE,Functional Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.ods_err_rec_head.expsr_val_curr_cd,Iso Alpha 3 Currency Code,OPERATIONAL DATA STORE ERROR RECORD HEADER,Exposure Valuable Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.loan_acct_mo_end_bal.bill_curr_cd,Iso Alpha 3 Currency Code,LOAN ACCOUNT MONTH END BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.opr_indv_card_bal.bill_curr_cd,Iso Alpha 3 Currency Code,OPERATIONAL INDIVIDUAL CARD BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.repo_cntrct_adj.trans_leg_curr_cd,Iso Alpha 3 Currency Code,REPURCHASE AGREEMENT CONTRACT ADJUSTMENT,Transaction Legal Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gl_acct_end_bal.gl_curr_cd,Iso Alpha 3 Currency Code,GENERAL LEDGER ACCOUNT ENDING BALANCE,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_fwd_cntrct.close_out_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE FORWARD CONTRACT,Closed Out Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gl_cmn_trans_metric.gl_curr_cd,Iso Alpha 3 Currency Code,GENERAL LEDGER COMMON TRANSFORMATION METRIC,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_gdr_all_curr.iso_alpha_3_curr_cd,Iso Alpha 3 Currency Code,PRE-STAGE GLOBAL DATA REPOSITORY ALL CURRENCY,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_gts_clnt_mo_end_bal.iso_alpha_3_curr_cd,Iso Alpha 3 Currency Code,PRE-STAGE GLOBAL TRAVEL SERVICES CLIENT MONTH END BALANCE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.term_dep_cntrct_bal.curr_cd,Iso Alpha 3 Currency Code,TERM DEPOSIT CONTRACT BALANCE,Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_deriv_cntrct_adj.cltrl_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE DERIVATIVE CONTRACT ADJUSTMENT,Collateral Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_deriv_cntrct.buy_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE DERIVATIVE CONTRACT,Buy Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.exch_rt.trgt_curr_cd,Iso Alpha 3 Currency Code,EXCHANGE RATE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gl_acct.gl_curr_cd,Iso Alpha 3 Currency Code,GENERAL LEDGER ACCOUNT,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.stg_gts_clnt_mo_end_bal.iso_alpha_3_curr_cd,Iso Alpha 3 Currency Code,STAGE GLOBAL TRAVEL SERVICES CLIENT MONTH END BALANCE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.other_gl_mo_end_expsr.func_curr_cd,Iso Alpha 3 Currency Code,OTHER GENERAL LEDGER MONTH END EXPOSURE,Functional Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.repo_cntrct.close_out_curr_cd,Iso Alpha 3 Currency Code,REPURCHASE AGREEMENT CONTRACT,Closed Out Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.prepay_mo_end_bal.bill_curr_cd,Iso Alpha 3 Currency Code,PREPAYMENT MONTH END BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.repo_cntrct_adj.close_out_curr_cd,Iso Alpha 3 Currency Code,REPURCHASE AGREEMENT CONTRACT ADJUSTMENT,Closed Out Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pers_money_mkt_bal.money_mkt_curr_cd,Iso Alpha 3 Currency Code,PERSONAL MONEY MARKET BALANCE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.curr_exch_rt.srce_curr_cd,Iso Alpha 3 Currency Code,CURRENCY EXCHANGE RATE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.card_mkt.bill_curr_cd,Iso Alpha 3 Currency Code,CARD MARKET,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_deriv_cntrct_adj.close_out_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE DERIVATIVE CONTRACT ADJUSTMENT,Closed Out Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_deriv_cltrl.cltrl_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE DERIVATIVE COLLATERAL,Collateral Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.cash_mo_end_bal.trans_curr_cd,Iso Alpha 3 Currency Code,CASH MONTH END BALANCE,Transaction Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.assess_oblgr_gp_expsr.bill_curr_cd,Iso Alpha 3 Currency Code,ASSESSED OBLIGOR GLOBAL PREPAID EXPOSURE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.exch_rt.srce_curr_cd,Iso Alpha 3 Currency Code,EXCHANGE RATE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.invst_secr_cash_expsr_adj.gl_curr_cd,Iso Alpha 3 Currency Code,INVESTMENT SECURITY CASH EXPOSURE ADJUSTMENT,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.opr_corp_card_bal.bill_curr_cd,Iso Alpha 3 Currency Code,OPERATIONAL CORPORATE CARD BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pers_money_mkt_bal.rpt_curr_cd,Iso Alpha 3 Currency Code,PERSONAL MONEY MARKET BALANCE,Reporting Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.other_inst_expsr.func_curr_cd,Iso Alpha 3 Currency Code,OTHER INSTITUTIONAL EXPOSURE,Functional Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.other_asset_adj.gl_curr_cd,Iso Alpha 3 Currency Code,OTHER ASSET ADJUSTMENT,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gp_resell_mo_end_bal.bill_curr_cd,Iso Alpha 3 Currency Code,GLOBAL PREPAID RESELLER MONTH END BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.ent_hier.parnt_curr_cd,Iso Alpha 3 Currency Code,ENTITY HIERARCHY,Parent Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_deriv_net_agr.close_out_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE DERIVATIVE NETTING AGREEMENT,Closed Out Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_gts_mkt_dtl.iso_alpha_3_curr_cd,Iso Alpha 3 Currency Code,PRE-STAGE GLOBAL TRAVEL SERVICES MARKET DETAIL,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gns_indv_card_mo_end_bal.bill_curr_cd,Iso Alpha 3 Currency Code,GLOBAL NETWORK SERVICES INDIVIDUAL CARD MONTH END BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gl_trans_entry.gl_curr_cd,Iso Alpha 3 Currency Code,GENERAL LEDGER TRANSACTION ENTRY,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.equty_mo_end_expsr.trans_curr_cd,Iso Alpha 3 Currency Code,EQUITY MONTH END EXPOSURE,Transaction Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pers_chk_save_bal.rpt_curr_cd,Iso Alpha 3 Currency Code,PERSONAL CHECKING SAVINGS BALANCE,Reporting Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.ent_hier.child_curr_cd,Iso Alpha 3 Currency Code,ENTITY HIERARCHY,Child Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.srce_gl_metric.gl_curr_cd,Iso Alpha 3 Currency Code,SOURCE GENERAL LEDGER METRIC,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pers_chk_save_bal.curr_cd,Iso Alpha 3 Currency Code,PERSONAL CHECKING SAVINGS BALANCE,Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.csldt_gl_metric.gl_curr_cd,Iso Alpha 3 Currency Code,CONSOLIDATION GENERAL LEDGER METRIC,General Ledger Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.invst_secr_mo_end_expsr.trans_curr_cd,Iso Alpha 3 Currency Code,INVESTMENT SECURITIES MONTH END EXPOSURE,Transaction Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.tms_qntm_cash_day_bal.curr_cd,Iso Alpha 3 Currency Code,TMS QUANTUM CASH DAILY BALANCE,Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.reg_rpt_call_rpt_da.curr_cd,Iso Alpha 3 Currency Code,REGULATORY REPORTING CALL REPORT DATA,Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.indv_assess_card_expsr.bill_curr_cd,Iso Alpha 3 Currency Code,INDIVIDUAL ASSESSED CARD EXPOSURE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.tms_landing_debt_day_bal.curr_cd,Iso Alpha 3 Currency Code,TMS LANDING DEBT DAILY BALANCE,Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.curr_exch_rt.trgt_curr_cd,Iso Alpha 3 Currency Code,CURRENCY EXCHANGE RATE,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.gts_clnt_mo_end_bal.bill_curr_cd,Iso Alpha 3 Currency Code,GLOBAL TRAVEL SERVICES CLIENT MONTH END BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.corp_card_acct_mo_end_bal.bill_curr_cd,Iso Alpha 3 Currency Code,CORPORATE CARD ACCOUNT MONTH END BALANCE,Billing Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.otc_fwd_cntrct.part_pymt_curr_cd,Iso Alpha 3 Currency Code,ONE TIME CHARGE FORWARD CONTRACT,International Standards Organization Alpha 3 Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.repo_cntrct.trans_curr_cd,Iso Alpha 3 Currency Code,REPURCHASE AGREEMENT CONTRACT,Transaction Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.lgl_ent_func_curr_xref.iso_func_curr_cd,Iso Alpha 3 Functional Currency Code,LEGAL ENTITY FUNCTIONAL CURRENCY CROSS REFERENCE,International Standards Organization Alpha 3 Functional Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.ole_tle_func_curr_xref.iso_alpha_3_func_curr_cd,Iso Alpha 3 Functional Currency Code,OLE TO TLE AND FUNCTIONAL CURRENCY CROSS REFERENCE,International Standards Organization Alpha 3 Functional Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.ods_mkt_rpt_sched_map_snapshot.iso_ctry_cd,Iso Country Code,OPERATIONAL DATA STORE MARKET REPORT SCHEDULE MAPPING SNAPSHOT,International Standards Organization Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.ods_rwa_stg_country_master.v_iso_country_cd,Iso Country Code,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE COUNTRY MASTER,Country Of Birth,ISO,International Standards Organization
oracle.npofe02p.ods.ctry.iso_ctry_nm,Iso Country Name,COUNTRY,International Standards Organization Country Name,ISO,International Standards Organization
oracle.npofe02p.ods.rua_stg_acct_write_off_details.v_iso_currency_cd,Iso Currency Code,RESTATEMENT UTILITY APPLICATION STAGE ACCOUNT WRITE OFF DETAILS,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.rua_stg_acct_recovery_details.v_iso_currency_cd,Iso Currency Code,RESTATEMENT UTILITY APPLICATION STAGE ACCOUNT RECOVERY DETAILS,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.rua_stg_cap_instr_txns.v_iso_currency_cd,Iso Currency Code,RESTATEMENT UTILITY APPLICATION STAGE CAPITAL INSTRUMENT TRANSACTIONS,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.rua_stg_cap_instr_positions.v_iso_currency_cd,Iso Currency Code,RESTATEMENT UTILITY APPLICATION STAGE CAPITAL INSTRUMENT POSITIONS,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.invst_affltd_dtl.iso_curr_cd,Iso Currency Code,INVESTMENT AFFILIATED DETAILS,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.ods_mkt_rpt_sched_map_snapshot.iso_curr_cd,Iso Currency Code,OPERATIONAL DATA STORE MARKET REPORT SCHEDULE MAPPING SNAPSHOT,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.rua_amex_rr_lndg_manual_pids.v_iso_currency_cd,Iso Currency Code,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS RR LANDING MANUAL PIDS,International Standards Organization Currency Code,ISO,International Standards Organization
oracle.npofe02p.ods.pft_tm1_outbd_da.iso_curr_cd_tx,Iso Currency Code Text,PROFITABILITY MANAGEMENT TM1 OUTBOUND DATA,International Standards Organization Currency Code Text,ISO,International Standards Organization
oracle.npofe02p.ods.lend_on_chrg_ccid_map_xref.iso_curr_cd_tx,Iso Currency Code Text,LEND ON CHARGE CODE COMBINATION IDENTIFICATION MAPPING CROSS REFERENCE,International Standards Organization Currency Code Text,ISO,International Standards Organization
oracle.npofe02p.ods.lndg_pft_trans_gl_da.iso_curr_cd_tx,Iso Currency Code Text,LANDING PROFITABILITY MANAGEMENT TRANSACTION GENERAL LEDGER DATA,International Standards Organization Currency Code Text,ISO,International Standards Organization
oracle.npofe02p.ods.pft_trans_gl_dtl.iso_curr_cd_tx,Iso Currency Code Text,PROFITABILITY MANAGEMENT TRANSACTION GENERAL LEDGER DETAILS,International Standards Organization Currency Code Text,ISO,International Standards Organization
oracle.npofe02p.ods.pre_se_demog.iso_mer_ctgy_cd,Iso Merchant Category Code,PRE-STAGE SERVICE ESTABLISHMENT DEMOGRAPHIC,International Standards Organization Merchant Category Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_gmdl_se_demog.iso_mer_ctgy_cd,Iso Merchant Category Code,PRE-STAGE GLOBAL MERCHANT DATA LAYER SERVICE ESTABLISHMENT DEMOGRAPHICS,International Standards Organization Merchant Category Code,ISO,International Standards Organization
oracle.npofe02p.ods.stg_gmdl_se_demog.iso_mer_ctgy_cd,Iso Merchant Category Code,STAGE GLOBAL MERCHANT DATA LAYER SERVICE ESTABLISHMENT DEMOGRAPHICS,International Standards Organization Merchant Category Code,ISO,International Standards Organization
oracle.npofe02p.ods.srce_curr_ctry_refer.iso_no_3_cd,Iso Number 3 Code,SOURCE CURRENCY COUNTRY REFERENCE,International Standards Organization Number 3 Code,ISO,International Standards Organization
oracle.npofe02p.ods.outp_arw_day_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE DAILY PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_apa1_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE ASIA PACIFIC AND AUSTRALIA 1 PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_hkar_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE HKAR PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.arw_day_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,ACCOUNTS RECEIVABLE DATA WAREHOUSE DAILY PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_us_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE US PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_lac1_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE LATIN AMERICA AND CARIBBEAN 1 PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_apa2_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE ASIA PACIFIC AND AUSTRALIA 2 PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_twar_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE TWAR PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_can_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE CANADA PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_trans_da_feed.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE TRANSACTION DATA FEED,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_emea_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE EUROPE MIDDLE EAST AND AFRICA PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_inar_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE INAR PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_day_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE DAILY PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_sgar_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE SGAR PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
oracle.npofe02p.ods.pre_arw_lac2_prod.iso_no_3_ctry_cd,Iso Number 3 Country Code,PRE-STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE LATIN AMERICA AND CARIBBEAN 2 PRODUCT,International Standards Organization Number 3 Country Code,ISO,International Standards Organization
